ride_id,rideable_type,start_time,started_at,ended_at,start_station_name,end_station_name,member_casual,date,month,season
1C18C6333773CE17,electric_bike,2022-04-12 10:43:44,2022-04-12 10:43:44,2022-04-12 10:52:58,Newark Ave,Glenwood Ave,member,2022-04-12,4,Spring
8A6E1A46C8A6FAD4,electric_bike,2022-04-23 15:29:18,2022-04-23 15:29:18,2022-04-23 15:46:09,Fairmount Ave,Glenwood Ave,casual,2022-04-23,4,Spring
00AD269E4FB10741,classic_bike,2022-04-22 19:02:48,2022-04-22 19:02:48,2022-04-22 19:15:32,Bloomfield St & 15 St,Mama Johnson Field - 4 St & Jackson St,member,2022-04-22,4,Spring
EF2A72FA0ED08084,electric_bike,2022-04-20 09:24:01,2022-04-20 09:24:01,2022-04-20 09:36:02,Paulus Hook,Glenwood Ave,member,2022-04-20,4,Spring
BA40017A73A6C63E,electric_bike,2022-04-14 17:18:07,2022-04-14 17:18:07,2022-04-14 17:52:46,Glenwood Ave,Glenwood Ave,member,2022-04-14,4,Spring
F0638225A2009A19,classic_bike,2022-04-26 09:19:59,2022-04-26 09:19:59,2022-04-26 09:47:56,11 St & Washington St,W 44 St & 5 Ave,member,2022-04-26,4,Spring
6EBB3A999CD64D19,classic_bike,2022-04-24 12:47:16,2022-04-24 12:47:16,2022-04-24 13:00:25,Van Vorst Park,Communipaw & Berry Lane,casual,2022-04-24,4,Spring
027111757F875D63,electric_bike,2022-04-10 09:53:18,2022-04-10 09:53:18,2022-04-10 10:02:52,Van Vorst Park,Glenwood Ave,casual,2022-04-10,4,Spring
456826B526839EE0,classic_bike,2022-04-26 03:54:45,2022-04-26 03:54:45,2022-04-26 04:04:52,Grove St PATH,Communipaw & Berry Lane,member,2022-04-26,4,Spring
1540ACA58157B283,classic_bike,2022-04-13 21:42:57,2022-04-13 21:42:57,2022-04-13 21:49:45,JC Medical Center,Communipaw & Berry Lane,member,2022-04-13,4,Spring
C740AFD44C0EA92B,classic_bike,2022-04-25 18:33:04,2022-04-25 18:33:04,2022-04-25 18:57:19,Harborside,Communipaw & Berry Lane,member,2022-04-25,4,Spring
F386597A0A2F9B6E,classic_bike,2022-04-08 21:11:50,2022-04-08 21:11:50,2022-04-08 21:29:44,Grove St PATH,Communipaw & Berry Lane,member,2022-04-08,4,Spring
45EB56022FFB17AF,electric_bike,2022-04-25 16:15:16,2022-04-25 16:15:16,2022-04-25 16:39:18,Brunswick St,Communipaw & Berry Lane,casual,2022-04-25,4,Spring
760C4E36D6DC8093,electric_bike,2022-04-19 09:39:45,2022-04-19 09:39:45,2022-04-19 09:40:13,Communipaw & Berry Lane,Communipaw & Berry Lane,member,2022-04-19,4,Spring
1ADEFF25F5D9E0FA,classic_bike,2022-04-29 09:07:58,2022-04-29 09:07:58,2022-04-29 09:19:59,Pershing Field,Oakland Ave,member,2022-04-29,4,Spring
2DA712B00ED61BE9,electric_bike,2022-04-28 19:40:06,2022-04-28 19:40:06,2022-04-28 20:01:06,Grove St PATH,Communipaw & Berry Lane,casual,2022-04-28,4,Spring
C906233B09241346,electric_bike,2022-04-27 15:51:35,2022-04-27 15:51:35,2022-04-27 15:52:52,Jackson Square,Grant Ave & MLK Dr,member,2022-04-27,4,Spring
B0A53A32A054E147,electric_bike,2022-04-08 20:48:07,2022-04-08 20:48:07,2022-04-08 20:53:20,Astor Place,Grant Ave & MLK Dr,casual,2022-04-08,4,Spring
F73E8BAD044D755E,docked_bike,2022-04-02 18:47:14,2022-04-02 18:47:14,2022-04-02 19:02:20,Grant Ave & MLK Dr,Grant Ave & MLK Dr,casual,2022-04-02,4,Spring
632E50AAE8A356FA,electric_bike,2022-04-17 02:40:57,2022-04-17 02:40:57,2022-04-17 02:55:41,Grove St PATH,Grant Ave & MLK Dr,casual,2022-04-17,4,Spring
17EBF4D5A018489B,electric_bike,2022-04-20 00:40:25,2022-04-20 00:40:25,2022-04-20 00:49:57,McGinley Square,Grant Ave & MLK Dr,member,2022-04-20,4,Spring
32AAC864162D0988,classic_bike,2022-04-05 17:56:06,2022-04-05 17:56:06,2022-04-05 18:01:33,Hoboken Terminal - Hudson St & Hudson Pl,Madison St & 1 St,member,2022-04-05,4,Spring
2AE1A6FA94A4E8B2,electric_bike,2022-04-27 20:07:17,2022-04-27 20:07:17,2022-04-27 20:17:07,Harborside,Madison St & 1 St,casual,2022-04-27,4,Spring
5CA5E529978567CF,classic_bike,2022-04-11 14:09:56,2022-04-11 14:09:56,2022-04-11 14:21:23,Jersey & 3rd,Madison St & 1 St,member,2022-04-11,4,Spring
B8CBDF318DAF1298,classic_bike,2022-04-04 16:58:34,2022-04-04 16:58:34,2022-04-04 17:02:44,Hoboken Terminal - River St & Hudson Pl,Madison St & 1 St,casual,2022-04-04,4,Spring
DBE30451E63FB087,classic_bike,2022-04-04 17:22:00,2022-04-04 17:22:00,2022-04-04 17:30:39,Stevens - River Ter & 6 St,Madison St & 1 St,member,2022-04-04,4,Spring
8932AB8E08B345B3,classic_bike,2022-04-22 21:41:46,2022-04-22 21:41:46,2022-04-22 21:52:54,Brunswick St,Madison St & 1 St,casual,2022-04-22,4,Spring
E9CD3E0CB2007686,electric_bike,2022-04-27 14:18:11,2022-04-27 14:18:11,2022-04-27 14:23:14,Hoboken Ave at Monmouth St,Oakland Ave,member,2022-04-27,4,Spring
251847BB0F5C837A,classic_bike,2022-04-25 21:25:15,2022-04-25 21:25:15,2022-04-25 21:28:09,Clinton St & Newark St,Madison St & 1 St,member,2022-04-25,4,Spring
8F51F9BC49DE9042,electric_bike,2022-04-19 16:40:37,2022-04-19 16:40:37,2022-04-19 16:50:07,7 St & Monroe St,Hudson St & 4 St,casual,2022-04-19,4,Spring
D2190D94A42CC3ED,classic_bike,2022-04-02 17:38:29,2022-04-02 17:38:29,2022-04-02 17:47:12,Willow Ave & 12 St,Hudson St & 4 St,casual,2022-04-02,4,Spring
5ACAC8AC03F096F8,classic_bike,2022-04-14 11:18:12,2022-04-14 11:18:12,2022-04-14 11:31:26,Willow Ave & 12 St,Hudson St & 4 St,casual,2022-04-14,4,Spring
4C5FAD71539FD97C,electric_bike,2022-04-29 11:35:48,2022-04-29 11:35:48,2022-04-29 11:42:37,Hoboken Ave at Monmouth St,Hudson St & 4 St,casual,2022-04-29,4,Spring
8055BE67D04235FF,classic_bike,2022-04-11 13:15:31,2022-04-11 13:15:31,2022-04-11 13:32:38,Jersey & 6th St,Hudson St & 4 St,member,2022-04-11,4,Spring
63C09D8AA51E4875,classic_bike,2022-04-27 18:45:17,2022-04-27 18:45:17,2022-04-27 18:51:52,7 St & Monroe St,Hudson St & 4 St,casual,2022-04-27,4,Spring
BC698950BE5FFCA9,classic_bike,2022-04-01 11:03:06,2022-04-01 11:03:06,2022-04-01 15:00:43,Columbus Park - Clinton St & 9 St,Madison St & 1 St,casual,2022-04-01,4,Spring
68D149170508DC7A,classic_bike,2022-04-06 18:53:19,2022-04-06 18:53:19,2022-04-06 18:56:24,Journal Square,Dey St,member,2022-04-06,4,Spring
2283027B6E09AD3D,classic_bike,2022-04-13 17:15:14,2022-04-13 17:15:14,2022-04-13 18:31:34,Newark Ave,Dey St,casual,2022-04-13,4,Spring
D4D83B8B68BB4293,electric_bike,2022-04-02 17:09:16,2022-04-02 17:09:16,2022-04-02 17:17:13,Willow Ave & 12 St,Madison St & 1 St,member,2022-04-02,4,Spring
0F380A4802FC9B4A,classic_bike,2022-04-11 15:06:16,2022-04-11 15:06:16,2022-04-11 15:17:12,Jersey & 6th St,Hoboken Terminal - River St & Hudson Pl,member,2022-04-11,4,Spring
7AB9439154B81E43,electric_bike,2022-04-11 15:42:07,2022-04-11 15:42:07,2022-04-11 15:54:01,Grand St,Hoboken Terminal - River St & Hudson Pl,member,2022-04-11,4,Spring
FD5A683014111CBC,classic_bike,2022-04-12 00:29:04,2022-04-12 00:29:04,2022-04-12 00:32:33,Journal Square,Dey St,member,2022-04-12,4,Spring
5CBE0D20246F02C5,classic_bike,2022-04-11 08:04:00,2022-04-11 08:04:00,2022-04-11 08:07:15,Stevens - River Ter & 6 St,Hoboken Terminal - River St & Hudson Pl,member,2022-04-11,4,Spring
9F194FBE80959C6F,classic_bike,2022-04-22 06:06:59,2022-04-22 06:06:59,2022-04-22 06:13:22,JC Medical Center,Harborside,member,2022-04-22,4,Spring
B0AF93D57CC66D2C,classic_bike,2022-04-01 13:00:07,2022-04-01 13:00:07,2022-04-01 13:07:02,Harborside,Harborside,member,2022-04-01,4,Spring
733B4C4F13222B14,classic_bike,2022-04-09 16:07:11,2022-04-09 16:07:11,2022-04-09 16:17:05,JC Medical Center,Harborside,casual,2022-04-09,4,Spring
95CE0AF65C42F08F,classic_bike,2022-04-15 18:12:29,2022-04-15 18:12:29,2022-04-15 18:17:01,Grove St PATH,Harborside,member,2022-04-15,4,Spring
AC98039E26E770B5,classic_bike,2022-04-16 10:33:46,2022-04-16 10:33:46,2022-04-16 11:05:52,Hamilton Park,Harborside,casual,2022-04-16,4,Spring
C92B9E0720849A9B,classic_bike,2022-04-24 08:51:42,2022-04-24 08:51:42,2022-04-24 09:31:15,Fairmount Ave,Glenwood Ave,member,2022-04-24,4,Spring
D865A0F6AA0B1B68,electric_bike,2022-04-11 09:09:58,2022-04-11 09:09:58,2022-04-11 09:20:08,Pershing Field,Glenwood Ave,member,2022-04-11,4,Spring
E359B3ADBFED9C25,electric_bike,2022-04-24 20:30:16,2022-04-24 20:30:16,2022-04-24 20:35:57,Newark Ave,Harborside,member,2022-04-24,4,Spring
57336F55F6B357CD,classic_bike,2022-04-27 10:26:52,2022-04-27 10:26:52,2022-04-27 10:36:19,Dixon Mills,Harborside,member,2022-04-27,4,Spring
2AA0AB3EDF2C3639,classic_bike,2022-04-24 18:50:06,2022-04-24 18:50:06,2022-04-24 19:25:14,Willow Ave & 12 St,Harborside,casual,2022-04-24,4,Spring
DCA842F46F6172D7,classic_bike,2022-04-13 08:35:41,2022-04-13 08:35:41,2022-04-13 08:45:41,Van Vorst Park,Harborside,casual,2022-04-13,4,Spring
A4EE25AD480994C9,electric_bike,2022-04-15 15:57:54,2022-04-15 15:57:54,2022-04-15 16:04:21,Heights Elevator,Grand St & 14 St,member,2022-04-15,4,Spring
ED082D2122059588,classic_bike,2022-04-08 18:03:56,2022-04-08 18:03:56,2022-04-08 18:15:09,Southwest Park - Jackson St & Observer Hwy,Newport Pkwy,member,2022-04-08,4,Spring
F0DD181897C759F5,electric_bike,2022-04-30 19:33:17,2022-04-30 19:33:17,2022-04-30 19:52:04,Hoboken Terminal - Hudson St & Hudson Pl,Newport Pkwy,casual,2022-04-30,4,Spring
290756CB8ADACA9F,electric_bike,2022-04-29 15:23:31,2022-04-29 15:23:31,2022-04-29 15:30:48,Stevens - River Ter & 6 St,Newport Pkwy,casual,2022-04-29,4,Spring
1CF7BD122BE3EB2C,classic_bike,2022-04-12 15:26:20,2022-04-12 15:26:20,2022-04-12 15:34:35,Columbus Dr at Exchange Pl,Warren St,member,2022-04-12,4,Spring
765DFCAB8742643E,classic_bike,2022-04-27 07:22:07,2022-04-27 07:22:07,2022-04-27 07:35:06,Paulus Hook,Newport Pkwy,casual,2022-04-27,4,Spring
4925A35AECAD006D,classic_bike,2022-04-30 07:13:01,2022-04-30 07:13:01,2022-04-30 07:18:43,Paulus Hook,Harborside,member,2022-04-30,4,Spring
67D333E79E96018F,electric_bike,2022-04-11 16:14:09,2022-04-11 16:14:09,2022-04-11 16:19:10,Church Sq Park - 5 St & Park Ave,Hoboken Terminal - Hudson St & Hudson Pl,member,2022-04-11,4,Spring
F6388600D180CDB1,classic_bike,2022-04-12 08:37:25,2022-04-12 08:37:25,2022-04-12 08:42:41,Church Sq Park - 5 St & Park Ave,Hoboken Terminal - Hudson St & Hudson Pl,member,2022-04-12,4,Spring
CAC7D76ABD1AE136,classic_bike,2022-04-14 18:14:33,2022-04-14 18:14:33,2022-04-14 18:19:36,Church Sq Park - 5 St & Park Ave,Hoboken Terminal - Hudson St & Hudson Pl,member,2022-04-14,4,Spring
AA080B8256FBE3B7,electric_bike,2022-04-06 16:59:05,2022-04-06 16:59:05,2022-04-06 17:03:16,Church Sq Park - 5 St & Park Ave,Hoboken Terminal - Hudson St & Hudson Pl,casual,2022-04-06,4,Spring
08461E60BC5ADF3B,electric_bike,2022-04-18 06:33:08,2022-04-18 06:33:08,2022-04-18 06:38:31,Marshall St & 2 St,Hoboken Terminal - Hudson St & Hudson Pl,member,2022-04-18,4,Spring
43674F6323F834B9,electric_bike,2022-04-03 18:36:26,2022-04-03 18:36:26,2022-04-03 19:09:51,Journal Square,Newport Pkwy,member,2022-04-03,4,Spring
D038337EE775784B,electric_bike,2022-04-28 07:08:40,2022-04-28 07:08:40,2022-04-28 07:12:48,Marshall St & 2 St,Hoboken Terminal - Hudson St & Hudson Pl,member,2022-04-28,4,Spring
7D3ACD12F4D40636,classic_bike,2022-04-01 12:29:57,2022-04-01 12:29:57,2022-04-01 12:37:36,Mama Johnson Field - 4 St & Jackson St,Hoboken Terminal - River St & Hudson Pl,member,2022-04-01,4,Spring
B2D0B7511AD944AC,classic_bike,2022-04-05 07:29:25,2022-04-05 07:29:25,2022-04-05 07:33:44,Morris Canal,Columbus Dr at Exchange Pl,member,2022-04-05,4,Spring
230E6092FE7FDAF7,electric_bike,2022-04-25 07:11:03,2022-04-25 07:11:03,2022-04-25 07:14:40,Morris Canal,Columbus Dr at Exchange Pl,member,2022-04-25,4,Spring
36D255C48B224ECC,electric_bike,2022-04-04 20:29:59,2022-04-04 20:29:59,2022-04-04 21:03:08,Pershing Field,Columbus Dr at Exchange Pl,casual,2022-04-04,4,Spring
0D7A8DE471B79918,classic_bike,2022-04-25 08:18:19,2022-04-25 08:18:19,2022-04-25 08:28:37,Hamilton Park,Columbus Dr at Exchange Pl,member,2022-04-25,4,Spring
8B882915AEE4AD32,classic_bike,2022-04-14 09:35:27,2022-04-14 09:35:27,2022-04-14 09:42:39,Jersey & 3rd,Columbus Dr at Exchange Pl,member,2022-04-14,4,Spring
3E2DF63660F393A7,classic_bike,2022-04-14 12:12:28,2022-04-14 12:12:28,2022-04-14 13:21:13,12 St & Sinatra Dr N,Columbus Dr at Exchange Pl,casual,2022-04-14,4,Spring
718DD136AEB370E1,classic_bike,2022-04-02 12:22:34,2022-04-02 12:22:34,2022-04-02 12:26:42,Marshall St & 2 St,Hoboken Ave at Monmouth St,member,2022-04-02,4,Spring
7416EE3AF54E174A,electric_bike,2022-04-30 07:39:49,2022-04-30 07:39:49,2022-04-30 07:51:06,Morris Canal,Hoboken Ave at Monmouth St,casual,2022-04-30,4,Spring
65AF96AE50C8FF99,classic_bike,2022-04-14 15:08:56,2022-04-14 15:08:56,2022-04-14 15:23:20,Madison St & 10 St,Hoboken Ave at Monmouth St,member,2022-04-14,4,Spring
70976620289C8788,docked_bike,2022-04-29 13:12:38,2022-04-29 13:12:38,2022-04-29 13:52:21,Hoboken Ave at Monmouth St,Hoboken Ave at Monmouth St,casual,2022-04-29,4,Spring
EE93C5BE0BCCC4B0,electric_bike,2022-04-26 09:05:38,2022-04-26 09:05:38,2022-04-26 09:16:13,Communipaw & Berry Lane,Hoboken Ave at Monmouth St,member,2022-04-26,4,Spring
13CF1F4F217C197A,electric_bike,2022-04-02 12:02:20,2022-04-02 12:02:20,2022-04-02 12:16:10,Hoboken Ave at Monmouth St,Hoboken Ave at Monmouth St,member,2022-04-02,4,Spring
E3D3D01FFCF4406C,classic_bike,2022-04-06 17:04:02,2022-04-06 17:04:02,2022-04-06 17:10:35,Willow Ave & 12 St,Hudson St & 4 St,member,2022-04-06,4,Spring
B13E3EA3531F6F0F,electric_bike,2022-04-08 20:38:39,2022-04-08 20:38:39,2022-04-08 20:45:46,Newark Ave,Hoboken Ave at Monmouth St,casual,2022-04-08,4,Spring
E4AEE9686088A6C4,classic_bike,2022-04-09 17:34:57,2022-04-09 17:34:57,2022-04-09 17:44:50,Columbus Dr at Exchange Pl,Newport Pkwy,member,2022-04-09,4,Spring
6039A352DFDCA89D,classic_bike,2022-04-10 11:38:06,2022-04-10 11:38:06,2022-04-10 11:42:47,Hamilton Park,Hoboken Ave at Monmouth St,member,2022-04-10,4,Spring
A8DB5C4AEF3BA5D2,classic_bike,2022-04-26 17:34:51,2022-04-26 17:34:51,2022-04-26 17:38:49,Clinton St & Newark St,Hoboken Ave at Monmouth St,casual,2022-04-26,4,Spring
E1CFA1D8F683BAEC,classic_bike,2022-04-22 13:02:44,2022-04-22 13:02:44,2022-04-22 13:06:38,Marshall St & 2 St,Hoboken Ave at Monmouth St,member,2022-04-22,4,Spring
0BE76D873F0261B5,classic_bike,2022-04-02 19:52:54,2022-04-02 19:52:54,2022-04-02 20:20:14,Newark Ave,Hoboken Ave at Monmouth St,casual,2022-04-02,4,Spring
91DA877B9082DA9E,electric_bike,2022-04-25 23:38:34,2022-04-25 23:38:34,2022-04-25 23:49:56,Oakland Ave,Columbus Dr at Exchange Pl,casual,2022-04-25,4,Spring
42520D0D42583BD6,classic_bike,2022-04-02 19:26:14,2022-04-02 19:26:14,2022-04-02 19:29:10,Morris Canal,Columbus Dr at Exchange Pl,member,2022-04-02,4,Spring
A08F1FF8A70D980F,electric_bike,2022-04-24 09:51:08,2022-04-24 09:51:08,2022-04-24 09:59:17,Church Sq Park - 5 St & Park Ave,Hoboken Ave at Monmouth St,casual,2022-04-24,4,Spring
E8BC97855234738A,classic_bike,2022-04-27 22:40:29,2022-04-27 22:40:29,2022-04-27 22:49:33,6 St & Grand St,Hoboken Ave at Monmouth St,casual,2022-04-27,4,Spring
818045E2B24E6A48,classic_bike,2022-04-22 14:29:10,2022-04-22 14:29:10,2022-04-22 14:29:30,Hoboken Terminal - Hudson St & Hudson Pl,Hoboken Terminal - Hudson St & Hudson Pl,member,2022-04-22,4,Spring
6EB3DF6D6D8F5C60,classic_bike,2022-04-06 18:51:06,2022-04-06 18:51:06,2022-04-06 18:58:50,Jersey & 6th St,Hoboken Ave at Monmouth St,member,2022-04-06,4,Spring
8A58532B2A877FDF,classic_bike,2022-04-28 16:49:49,2022-04-28 16:49:49,2022-04-28 16:53:28,Hoboken Terminal - Hudson St & Hudson Pl,Hoboken Terminal - Hudson St & Hudson Pl,member,2022-04-28,4,Spring
81EFBB00942E7493,classic_bike,2022-04-27 13:40:10,2022-04-27 13:40:10,2022-04-27 13:55:50,Dey St,Jackson Square,member,2022-04-27,4,Spring
1BD223912F504535,classic_bike,2022-04-08 10:07:36,2022-04-08 10:07:36,2022-04-08 10:08:38,Grant Ave & MLK Dr,Jackson Square,member,2022-04-08,4,Spring
9D0CC100A1767650,classic_bike,2022-04-03 06:12:34,2022-04-03 06:12:34,2022-04-03 06:18:31,Bergen Ave & Stegman St,Jackson Square,casual,2022-04-03,4,Spring
806797ED4B16D5E6,electric_bike,2022-04-29 16:02:29,2022-04-29 16:02:29,2022-04-29 16:12:56,Communipaw & Berry Lane,Jackson Square,casual,2022-04-29,4,Spring
433FDB52E79B7B7E,classic_bike,2022-04-29 07:09:41,2022-04-29 07:09:41,2022-04-29 07:15:30,Brunswick & 6th,Hoboken Ave at Monmouth St,member,2022-04-29,4,Spring
DA5135187EED3A16,classic_bike,2022-04-27 13:00:17,2022-04-27 13:00:17,2022-04-27 13:05:30,Astor Place,Jackson Square,member,2022-04-27,4,Spring
5949B7490B7B7F59,classic_bike,2022-04-21 16:13:13,2022-04-21 16:13:13,2022-04-21 16:20:56,Monmouth and 6th,Warren St,casual,2022-04-21,4,Spring
5DE2375FB8F9CC77,electric_bike,2022-04-07 09:53:34,2022-04-07 09:53:34,2022-04-07 10:07:12,Grove St PATH,Jackson Square,casual,2022-04-07,4,Spring
94C1232472379353,classic_bike,2022-04-27 14:28:22,2022-04-27 14:28:22,2022-04-27 14:36:12,Pershing Field,5 Corners Library,member,2022-04-27,4,Spring
37DDBC7D403D3143,electric_bike,2022-04-22 22:56:21,2022-04-22 22:56:21,2022-04-22 23:01:14,Christ Hospital,5 Corners Library,member,2022-04-22,4,Spring
D94B527462C7E7EF,classic_bike,2022-04-08 08:22:15,2022-04-08 08:22:15,2022-04-08 08:32:59,McGinley Square,5 Corners Library,member,2022-04-08,4,Spring
921D7C450672B039,electric_bike,2022-04-19 13:30:10,2022-04-19 13:30:10,2022-04-19 13:34:24,Pershing Field,5 Corners Library,member,2022-04-19,4,Spring
98DE5E888D5BAFBD,electric_bike,2022-04-29 06:24:29,2022-04-29 06:24:29,2022-04-29 06:34:43,Newark Ave,5 Corners Library,member,2022-04-29,4,Spring
4D3F637182178334,electric_bike,2022-04-15 13:46:16,2022-04-15 13:46:16,2022-04-15 13:59:50,Riverview Park,5 Corners Library,casual,2022-04-15,4,Spring
EBA9BB345BDAC40B,electric_bike,2022-04-15 23:08:11,2022-04-15 23:08:11,2022-04-15 23:17:23,Oakland Ave,Heights Elevator,casual,2022-04-15,4,Spring
886B844EF8BBF306,electric_bike,2022-04-22 01:36:50,2022-04-22 01:36:50,2022-04-22 01:51:50,Communipaw & Berry Lane,Jackson Square,casual,2022-04-22,4,Spring
50BBF683E54C363E,electric_bike,2022-04-26 19:01:03,2022-04-26 19:01:03,2022-04-26 19:05:37,9 St HBLR - Jackson St & 8 St,Heights Elevator,member,2022-04-26,4,Spring
524F2F193D3509E5,classic_bike,2022-04-15 12:25:11,2022-04-15 12:25:11,2022-04-15 12:28:39,9 St HBLR - Jackson St & 8 St,Heights Elevator,member,2022-04-15,4,Spring
86954207CBBD5E4C,electric_bike,2022-04-13 17:38:34,2022-04-13 17:38:34,2022-04-13 17:44:44,Hoboken Terminal - Hudson St & Hudson Pl,6 St & Grand St,casual,2022-04-13,4,Spring
C59A0B83F84B93D9,classic_bike,2022-04-24 10:57:57,2022-04-24 10:57:57,2022-04-24 11:02:34,Willow Ave & 12 St,6 St & Grand St,member,2022-04-24,4,Spring
7BC383FA5163DF9F,electric_bike,2022-04-14 01:21:09,2022-04-14 01:21:09,2022-04-14 01:37:30,Harborside,Heights Elevator,casual,2022-04-14,4,Spring
688CF3B0F8016940,electric_bike,2022-04-17 18:23:59,2022-04-17 18:23:59,2022-04-17 18:27:24,Willow Ave & 12 St,6 St & Grand St,member,2022-04-17,4,Spring
0CB508BAF1805676,electric_bike,2022-04-13 14:24:38,2022-04-13 14:24:38,2022-04-13 14:31:23,Southwest Park - Jackson St & Observer Hwy,Heights Elevator,member,2022-04-13,4,Spring
4EDF0707D325E3A9,electric_bike,2022-04-14 06:05:08,2022-04-14 06:05:08,2022-04-14 06:56:34,6 St & Grand St,6 St & Grand St,casual,2022-04-14,4,Spring
FDEB5D4B2415BD47,electric_bike,2022-04-30 20:05:20,2022-04-30 20:05:20,2022-04-30 20:14:21,Hoboken Terminal - Hudson St & Hudson Pl,6 St & Grand St,casual,2022-04-30,4,Spring
8C4A992BA234EDA3,classic_bike,2022-04-11 16:08:51,2022-04-11 16:08:51,2022-04-11 16:16:12,Hoboken Terminal - Hudson St & Hudson Pl,6 St & Grand St,casual,2022-04-11,4,Spring
651F52C4B027B949,classic_bike,2022-04-22 20:28:00,2022-04-22 20:28:00,2022-04-22 20:44:59,Hoboken Terminal - Hudson St & Hudson Pl,Heights Elevator,member,2022-04-22,4,Spring
147675D05381A765,classic_bike,2022-04-12 17:34:12,2022-04-12 17:34:12,2022-04-12 18:00:05,6 St & Grand St,6 St & Grand St,casual,2022-04-12,4,Spring
46467CFDE393011D,classic_bike,2022-04-01 15:00:22,2022-04-01 15:00:22,2022-04-01 15:01:44,Church Sq Park - 5 St & Park Ave,6 St & Grand St,member,2022-04-01,4,Spring
8E84DE7C08D7D340,electric_bike,2022-04-09 16:51:34,2022-04-09 16:51:34,2022-04-09 16:57:58,Southwest Park - Jackson St & Observer Hwy,Heights Elevator,member,2022-04-09,4,Spring
0D952E0F846D731D,classic_bike,2022-04-07 21:06:11,2022-04-07 21:06:11,2022-04-07 21:11:31,Hoboken Terminal - River St & Hudson Pl,6 St & Grand St,member,2022-04-07,4,Spring
618A585FCE8BB5A6,classic_bike,2022-04-24 10:40:05,2022-04-24 10:40:05,2022-04-24 10:51:23,Pershing Field,5 Corners Library,member,2022-04-24,4,Spring
5113415370333579,electric_bike,2022-04-18 19:18:52,2022-04-18 19:18:52,2022-04-18 19:27:04,11 St & Washington St,11 St & Washington St,member,2022-04-18,4,Spring
B153D65A95C6371E,electric_bike,2022-04-22 13:38:49,2022-04-22 13:38:49,2022-04-22 13:51:20,Grove St PATH,Jackson Square,member,2022-04-22,4,Spring
E3282121E4D7042E,classic_bike,2022-04-18 20:26:53,2022-04-18 20:26:53,2022-04-18 20:30:31,Hudson St & 4 St,8 St & Washington St,member,2022-04-18,4,Spring
900F311D6EA481B0,electric_bike,2022-04-29 12:57:40,2022-04-29 12:57:40,2022-04-29 13:21:43,Columbus Dr at Exchange Pl,8 St & Washington St,casual,2022-04-29,4,Spring
8A33F9DEB4E6A986,classic_bike,2022-04-28 11:20:46,2022-04-28 11:20:46,2022-04-28 11:44:09,12 St & Sinatra Dr N,11 St & Washington St,member,2022-04-28,4,Spring
C58CA484782F0EE1,classic_bike,2022-04-05 08:33:00,2022-04-05 08:33:00,2022-04-05 08:44:04,Glenwood Ave,Dixon Mills,casual,2022-04-05,4,Spring
C3FD40DD3D96FC34,classic_bike,2022-04-12 17:12:32,2022-04-12 17:12:32,2022-04-12 17:19:26,Hudson St & 4 St,11 St & Washington St,member,2022-04-12,4,Spring
959EA93853547999,classic_bike,2022-04-13 17:26:12,2022-04-13 17:26:12,2022-04-13 17:30:32,7 St & Monroe St,11 St & Washington St,member,2022-04-13,4,Spring
226F6F0A90E3E875,classic_bike,2022-04-08 14:20:39,2022-04-08 14:20:39,2022-04-08 14:23:57,Jersey & 3rd,Dixon Mills,member,2022-04-08,4,Spring
40050AFC5CBBDD2A,classic_bike,2022-04-21 17:46:56,2022-04-21 17:46:56,2022-04-21 18:04:57,Jersey & 6th St,8 St & Washington St,member,2022-04-21,4,Spring
